name,Eads,delta_e,Ebonding,d-band,f3,f4,f5,f6,iz3,iz4,iz5,iz6,izz3,izz4,izz5,izz6
hollow-13-80,0.004841,0.029957,7.66237,-3.961977021,244.248341,298.081775,361.074507,1827.104989,1.767268,6.101583,0.013373,168.0703,12.156138,0.000892,0.481638,58.764041
hollow-13-86,0.004337,0.030389,7.66187,-3.961973401,240.632951,295.546701,354.481346,1827.338726,2.048518,5.158731,0.000303,167.944818,17.414385,0.523338,1.932856,59.872345
hollow-13-91,0.098275,0.028141,7.75581,-3.959176396,243.170638,327.00394,374.786896,1828.836101,2.013032,4.705808,0.03605,175.487584,9.811695,0.359672,0.001714,64.678724
hollow-13-93,0.00368,0.030153,7.66121,-3.962013029,234.016729,291.428849,344.919325,1827.302615,2.292994,3.729103,0.066259,168.056971,29.071034,3.361156,4.633245,64.392848
hollow-13-95,0.098039,0.02765,7.75557,-3.959236405,243.014145,327.772931,374.446711,1828.939599,2.027971,4.607748,0.151916,175.43345,9.815252,0.367336,0.012271,64.482383
hollow-14-110,0.152576,0.03769,8.07193,-3.925100356,195.559363,337.618362,363.891098,1822.336491,3.331477,2.173198,0.003564,196.440944,9.847703,0.782586,0.008432,86.146542
hollow-14-114,0.152498,0.037525,8.07185,-3.925941695,195.007269,338.066449,363.449475,1822.423156,3.321991,2.136692,0.034483,196.365713,10.189962,0.733731,0.008547,85.4963
hollow-14-118,0.152297,0.037931,8.07165,-3.920030487,194.265377,338.771424,362.261422,1822.44614,3.308705,2.072967,0.093795,196.249548,10.702516,0.661317,0.015383,84.578852
hollow-14-126,0.152151,0.037601,8.0715,-3.919035137,193.421122,339.69909,360.340182,1822.40243,3.292937,1.977797,0.185151,196.109092,11.369162,0.581276,0.034797,83.48244
hollow-14-131,0.152062,0.037709,8.07141,-3.918500402,192.605333,340.78164,357.908286,1822.302685,3.277575,1.833042,0.329975,195.965464,12.129009,0.521469,0.071363,82.353629
hollow-14-135,0.197756,0.036941,8.11711,-3.921196511,194.859181,351.59706,368.005045,1823.081796,3.316842,1.06015,0.005135,201.081015,10.231286,0.381254,0.000334,91.328388
hollow-14-137,0.197721,0.036781,8.11707,-3.921197701,194.842602,351.76996,368.038174,1823.134149,3.315919,1.037991,0.03181,201.085701,10.224848,0.383977,0.008442,91.372647
hollow-14-139,0.151914,0.037839,8.07126,-3.925349244,191.98901,341.94509,355.420702,1822.208799,3.266977,1.594373,0.578684,195.844086,12.845967,0.521855,0.110212,81.412662
hollow-14-141,0.197678,0.036987,8.11703,-3.91952785,194.814745,352.063339,367.873631,1823.159425,3.315567,0.994373,0.082336,201.084186,10.223682,0.376357,0.027217,91.395816
hollow-14-144,0.197606,0.036858,8.11696,-3.919565016,194.777652,352.465703,367.476467,1823.141899,3.315742,0.927379,0.158238,201.07661,10.227806,0.357007,0.056368,91.401849
hollow-14-146,0.151596,0.037843,8.07095,-3.918169004,191.799411,342.922274,353.56068,1822.194362,3.266844,1.172961,1.028802,195.775605,13.245701,0.630625,0.088354,81.00183
hollow-14-148,0.197536,0.036523,8.11689,-3.919664411,194.734168,352.962131,366.903677,1823.096116,3.316372,0.835775,0.260041,201.064333,10.236392,0.32542,0.095343,91.397077
hollow-14-150,0.151362,0.037521,8.07071,-3.918365003,192.185723,343.167309,353.165174,1822.30271,3.281091,0.606741,1.648522,195.781493,13.017227,0.781509,0.005253,81.45588
hollow-14-153,0.19739,0.036075,8.11674,-3.92119464,194.687348,353.538909,366.272483,1823.055477,3.317293,0.720987,0.385393,201.049182,10.248181,0.282598,0.142744,91.386187
hollow-14-160,0.197295,0.03633,8.11665,-3.921173235,194.640481,354.169212,365.687429,1823.045606,3.318353,0.587804,0.528562,201.033229,10.261735,0.231057,0.196207,91.373178
hollow-14-162,0.225028,0.035141,8.14438,-3.919312141,194.266,361.28052,367.902132,1823.597716,3.323404,0.280963,0,203.838882,10.58403,0.089301,0.001132,94.427281
hollow-14-163,0.151221,0.038356,8.07057,-3.918933777,193.108309,342.606093,354.391189,1822.503147,3.308306,0.239145,2.093569,195.860419,12.01347,0.708937,0.082857,82.934187
hollow-14-165,0.224987,0.035692,8.14434,-3.919306131,194.266708,361.364892,367.847574,1823.604276,3.322751,0.277138,0.004369,203.84424,10.582116,0.091408,0.000185,94.46791
hollow-14-167,0.224953,0.035497,8.1443,-3.919293703,194.265666,361.464045,367.771954,1823.606083,3.322171,0.264852,0.017558,203.848135,10.579921,0.090247,0.003727,94.505071
hollow-14-169,0.197223,0.03655,8.11657,-3.921099227,194.596638,354.802577,365.173691,1823.054362,3.319438,0.442719,0.682261,201.018219,10.275564,0.173996,0.253064,91.360817
hollow-14-171,0.224928,0.035802,8.14428,-3.919347052,194.263139,361.576268,367.67363,1823.602151,3.321681,0.244419,0.039207,203.850677,10.577824,0.085652,0.01162,94.536788
hollow-14-173,0.224892,0.035787,8.14424,-3.919084212,194.259477,361.701581,367.554712,1823.593347,3.321288,0.216696,0.068386,203.85204,10.57609,0.077753,0.023372,94.562121
hollow-14-174,0.151086,0.037864,8.07044,-3.919620949,194.178665,341.809519,356.247044,1822.705444,3.339006,0.102358,2.312138,195.971404,10.629521,0.364639,0.435028,85.003348
hollow-14-175,0.19715,0.036597,8.1165,-3.921089899,194.558481,355.371431,364.725803,1823.065956,3.320437,0.293412,0.838507,201.005078,10.288231,0.115015,0.310593,91.350433
hollow-14-177,0.224873,0.035688,8.14422,-3.919033103,194.255098,361.840943,367.420944,1823.582092,3.320989,0.18308,0.103611,203.852438,10.574843,0.066986,0.038181,94.581106
hollow-14-179,0.224856,0.03574,8.14421,-3.919443828,194.250429,361.994147,367.2797,1823.571442,3.320775,0.145436,0.142913,203.852118,10.574098,0.054063,0.055011,94.594418
hollow-14-180,0.197082,0.036416,8.11643,-3.921006961,194.528329,355.812046,364.344148,1823.059199,3.321251,0.153332,0.983693,200.994509,10.298464,0.059791,0.364002,91.342691
hollow-14-182,0.224846,0.035551,8.1442,-3.91941872,194.245869,362.154928,367.138477,1823.561229,3.320634,0.106058,0.183892,203.851319,10.573777,0.039927,0.072654,94.603125
hollow-14-183,0.150992,0.038187,8.07034,-3.921689627,194.676761,341.132894,357.51292,1822.836584,3.358798,0.056491,2.400875,196.035056,9.877801,0.033693,0.782846,86.332979
hollow-14-184,0.224841,0.035477,8.14419,-3.919402296,194.241826,362.31311,367.006483,1823.55331,3.320548,0.067781,0.223593,203.850299,10.573751,0.02577,0.089714,94.608404
hollow-14-185,0.197084,0.037029,8.11643,-3.92041001,194.507989,356.092809,364.066164,1823.040621,3.321761,0.04629,1.093934,200.987195,10.305288,0.017837,0.404525,91.337791
hollow-14-186,0.224846,0.03496,8.1442,-3.918771985,194.23865,362.453555,366.894027,1823.549887,3.320499,0.034279,0.25822,203.849293,10.573879,0.013129,0.104509,94.611353
hollow-14-187,0.224873,0.035417,8.14422,-3.918469796,194.236592,362.556125,366.813164,1823.548574,3.320474,0.0102,0.283038,203.848479,10.574029,0.003929,0.115024,94.612826
hollow-14-202,0.150995,0.038046,8.07035,-3.924815157,193.954906,340.773523,357.280941,1822.858614,3.355093,0.038877,2.381314,195.977011,10.749528,0.118804,0.624628,85.455653
hollow-14-203,0.197088,0.037579,8.11644,-3.920366386,194.498835,356.210397,363.937776,1823.03087,3.321865,0.000421,1.140984,200.983857,10.308084,0.00013,0.421637,91.335793
hollow-14-204,0.22486,0.035335,8.14421,-3.918480722,194.235814,362.60283,366.77415,1823.548352,3.320465,0.000118,0.293409,203.847978,10.574114,0.000047,0.119335,94.613353
hollow-14-205,0.234372,0.035182,8.15372,-3.917049669,194.064558,364.688508,366.521216,1823.339167,3.329873,0.000019,0,204.698516,10.632014,0.011152,0.000012,95.467345
hollow-16-100,-2.68136,-0.058721,4.60158,-4.139739255,261.666779,379.606355,477.400858,1254.729867,2.421315,0.250916,0.003543,60.44378,0.056847,0.025778,1.265505,5.151161
hollow-16-101,-0.674826,-0.05782,6.60811,-4.04306548,284.99354,425.864877,523.096095,1229.102182,0.164248,0.26587,1.863545,131.578356,12.182736,0.8723,0.024568,59.385173
hollow-16-102,-0.401657,-0.066644,6.88128,-4.032905426,291.151989,545.378797,583.980874,1241.66793,0.556577,3.587368,2.382945,117.79473,10.522364,0.010709,0.087291,51.391805
hollow-16-103,-1.048499,-0.050221,6.23444,-4.053036401,282.44023,453.730446,514.898927,1222.109022,0.141202,6.022093,2.889135,118.797111,1.374206,3.682832,3.942794,30.004361
hollow-16-104,-0.301068,-0.070805,6.98187,-4.025275559,291.458512,558.423289,591.760012,1242.872148,0.692153,3.201725,0.546376,122.920624,11.337562,0.026125,0.034895,56.648678
hollow-16-105,-2.219517,-0.055336,5.06342,-4.104130646,292.517985,388.617043,421.218759,1249.386057,2.536204,0.050845,0.448485,69.742324,0.000065,0.743179,1.212103,8.294694
hollow-16-106,-1.85143,-0.052128,5.43151,-4.086364827,312.165375,366.031665,429.647059,1244.829221,2.085618,0.605123,0.603218,79.961369,0.047187,2.421916,0.252761,12.380939
hollow-16-107,-0.850603,-0.052862,6.43233,-4.046620618,259.909384,365.967496,532.337978,1210.124259,0.141356,0.000818,0.000001,143.516081,0.017046,9.576919,0.1439,18.802254
hollow-16-108,-0.30167,-0.070473,6.98127,-4.027156019,291.28349,558.688766,590.981582,1242.958997,0.699017,2.89177,0.956705,122.759225,11.368443,0.024532,0.052038,56.512679
hollow-16-109,-1.543603,-0.045575,5.73934,-4.080005865,309.763078,357.833209,450.922805,1239.719055,0.625974,2.298466,0.33703,91.137961,1.1458,2.265693,0.182059,16.946578
hollow-16-110,-0.223679,-0.075187,7.05926,-4.018437253,292.161148,569.097577,594.542985,1243.852772,0.823693,2.115937,0.028503,126.361241,11.96848,0.041077,0.004845,60.774014
hollow-16-111,-0.528289,-0.062176,6.75465,-4.037028682,289.713218,516.391653,541.871977,1240.286307,0.398555,0.000216,6.422817,115.831055,15.324479,45.942328,10.018671,99.653565
hollow-16-112,-0.403259,-0.066286,6.87968,-4.031933918,290.505058,545.378236,582.744148,1241.993983,0.573171,2.831667,3.354087,117.403546,10.619874,0.013091,0.102363,50.996296
hollow-16-113,-1.280501,-0.047043,6.00244,-4.062271327,284.277843,355.49913,482.657872,1220.807428,0.089967,1.004541,0.038042,113.395503,0.2941,3.17606,0.12637,19.842597
hollow-16-114,-0.223834,-0.075069,7.0591,-4.018433684,292.148611,569.196181,594.551279,1243.942974,0.824484,2.034593,0.132336,126.32763,11.959902,0.040655,0.014383,60.644527
hollow-16-115,-0.678743,-0.057197,6.60419,-4.040435625,280.975927,423.837238,523.742332,1227.248962,0.147968,0.175604,1.525479,133.720815,12.5521,0.371345,0.099688,56.708344
hollow-16-116,-0.302531,-0.071079,6.98041,-4.024378034,291.084559,558.917545,590.090632,1243.037209,0.707379,2.498213,1.466364,122.575229,11.407125,0.019579,0.072523,56.412223
hollow-16-117,-1.053196,-0.04939,6.22974,-4.049686986,272.920911,367.920355,504.957603,1217.119876,0.000208,0.550634,0.013343,125.808892,0.995919,2.654988,0.005789,25.796536
hollow-16-118,-0.224087,-0.074703,7.05885,-4.017923183,292.122533,569.31788,594.352031,1244.006767,0.826266,1.896095,0.305217,126.276164,11.963275,0.038834,0.026777,60.515876
hollow-16-119,-0.404947,-0.066647,6.87799,-4.029830581,289.896344,544.917409,581.63378,1242.352444,0.590746,2.010318,4.372813,117.063334,10.695341,0.016783,0.11322,50.771875
hollow-16-121,-3.736797,-0.061461,3.54614,-4.227362911,231.786826,346.962185,595.237382,1258.395763,0.007293,0.05939,0.22559,45.445877,6.889722,0.037113,0.376515,2.21882
hollow-16-122,-0.530966,-0.062198,6.75197,-4.035700689,287.851557,499.446028,543.349207,1238.248566,0.392632,0.046414,5.520515,119.548644,19.462952,87.173718,13.444325,145.206137
hollow-16-123,-0.303363,-0.07081,6.97958,-4.022655298,290.876444,558.965097,589.20619,1243.074005,0.71661,2.033284,2.051817,122.385013,11.437786,0.013002,0.095133,56.341256
hollow-16-124,-3.10238,-0.057125,4.18056,-4.170438434,243.706816,353.592003,494.118686,1254.844005,0.569476,0.051552,0.010704,52.93214,1.619938,0.116308,0.793088,3.395809
hollow-16-125,-0.85496,-0.05391,6.42798,-4.042479105,259.279708,378.148312,526.339879,1213.532263,0.057098,0.039129,0.020483,139.131237,1.349732,4.194081,0.095054,27.371532
hollow-16-126,-0.224399,-0.074862,7.05854,-4.017160769,292.086257,569.426933,593.9566,1244.027194,0.829125,1.702578,0.541069,126.214049,11.983194,0.035319,0.040852,60.399412
hollow-16-127,-2.593567,-0.05488,4.68937,-4.126660688,265.760369,361.496825,422.028736,1250.011552,1.731142,0.04662,0.075665,61.061685,0.326781,0.318721,0.941435,5.459844
hollow-16-128,-2.179291,-0.05407,5.10365,-4.095048705,293.25344,358.465081,402.934068,1245.641331,2.286625,0.100915,0.35988,70.150052,0.182729,1.674407,0.337168,8.333898
hollow-16-129,-1.836187,-0.052686,5.44675,-4.073917284,308.283565,344.259726,422.160192,1241.312426,1.241865,1.657365,0.350919,80.291196,0.099489,2.501372,0.085925,12.662657
hollow-16-130,-0.682061,-0.057031,6.60088,-4.038080275,255.405371,350.76269,547.661329,1202.422833,0.009564,0.964487,0.260689,165.722921,0.138113,293.315394,19.265614,101.762654
hollow-16-131,-0.224792,-0.075135,7.05815,-4.017894639,292.04384,569.495153,593.454384,1244.015626,0.832811,1.460474,0.831945,126.144554,12.009844,0.03024,0.056193,60.3128
hollow-16-132,-0.406587,-0.06677,6.87635,-4.027466556,289.365235,543.868653,580.914715,1242.483704,0.607952,1.260658,5.289409,116.794762,10.762625,0.022018,0.122202,50.741743
hollow-16-133,-0.304175,-0.071108,6.97876,-4.022411511,290.674402,558.77856,588.376768,1243.057402,0.726042,1.529231,2.670606,122.203996,11.457389,0.00746,0.115921,56.298645
hollow-16-134,-1.541802,-0.045263,5.74114,-4.072812337,295.670026,353.706517,445.912657,1236.680267,0.150721,2.89546,0.210256,91.574198,1.235482,2.100265,0.086907,16.502991
hollow-16-135,-0.168782,-0.077073,7.11416,-4.011532782,293.11802,577.98052,594.587246,1244.699662,0.919806,0.984947,0.010565,128.718005,12.400271,0.036232,0.001643,63.804062
hollow-16-136,-1.283397,-0.046403,5.99954,-4.055435978,276.489214,359.775331,475.173477,1223.052411,0.035875,1.465566,0.054122,110.525859,0.318658,2.832585,0.102205,20.646387
hollow-16-137,-0.168821,-0.07728,7.11412,-4.011318507,293.131756,578.040364,594.664526,1244.753813,0.920502,0.945894,0.055572,128.71685,12.400578,0.035728,0.00594,63.739255
hollow-16-138,-0.533209,-0.061815,6.74973,-4.03260737,286.299546,483.760956,546.269204,1235.911502,0.389447,0.016584,4.970598,122.975642,24.454003,126.598869,24.427937,196.268359
hollow-16-139,-0.225185,-0.074958,7.05775,-4.01709143,291.999586,569.539527,592.924306,1244.002267,0.836873,1.186084,1.160365,126.069385,12.030611,0.024143,0.072371,60.267791
hollow-16-140,-1.057137,-0.04969,6.2258,-4.045628381,265.771077,375.141702,497.85053,1219.468321,0.000003,0.81366,0.037868,123.032451,0.940815,2.222754,0.004704,26.872092
hollow-16-141,-0.168944,-0.077117,7.11399,-4.011063633,293.143404,578.107028,594.642024,1244.788736,0.921374,0.877741,0.133836,128.707699,12.40094,0.033851,0.013227,63.664826
hollow-16-142,-0.304966,-0.070575,6.97797,-4.020775305,290.49283,558.556654,587.667204,1243.086275,0.734994,1.038539,3.265984,122.042102,11.47925,0.003958,0.131727,56.263321
hollow-16-143,-0.858364,-0.052616,6.42457,-4.040190407,254.835316,387.520629,520.017176,1216.256257,0.02563,0.140454,0.071962,135.830041,2.821686,2.223192,0.072525,32.140822
hollow-16-144,-0.169063,-0.076903,7.11388,-4.012206826,293.153103,578.170947,594.511525,1244.791215,0.922354,0.78312,0.242034,128.691041,12.403651,0.0305,0.023295,63.581433
hollow-16-145,-0.407846,-0.066439,6.87509,-4.025253181,288.93584,542.608832,580.687908,1242.506652,0.623578,0.692265,5.983638,116.607079,10.834778,0.024294,0.133941,50.81508
hollow-16-146,-0.22557,-0.074669,7.05737,-4.01612043,291.95669,569.585612,592.399168,1244.018077,0.840893,0.899493,1.502559,125.992826,12.040019,0.017679,0.088648,60.261193
hollow-16-147,-0.684716,-0.057661,6.59822,-4.039775895,259.928452,385.458343,541.435897,1212.096513,0.014205,0.253533,0.334793,151.214538,8.678399,16.093135,4.099333,18.173376
hollow-16-148,-0.169201,-0.076731,7.11374,-4.011915301,293.161293,578.223706,594.307285,1244.772671,0.923409,0.666671,0.374439,128.668941,12.40883,0.025924,0.035201,63.49522
hollow-16-149,-0.305681,-0.071186,6.97726,-4.020660365,290.341044,558.523721,587.170097,1243.241204,0.742785,0.615087,3.779078,121.908486,11.51166,0.001962,0.142239,56.214956
hollow-16-150,-0.225921,-0.074654,7.05702,-4.015118933,291.917427,569.639649,591.909161,1244.077344,0.844594,0.619496,1.834565,125.921076,12.040615,0.011435,0.104044,60.276798
hollow-16-151,-4.24291,-0.058059,3.04003,-4.288998142,246.643247,323.892492,585.155701,1255.459783,0.008105,0.082778,0.167297,40.424546,4.824111,0.852967,0.220826,1.555367
hollow-16-152,-0.534896,-0.062307,6.74804,-4.031131055,285.365829,468.460284,550.717369,1234.180209,0.399221,0.000915,4.894721,125.147975,31.514578,196.361586,54.704289,278.393599
hollow-16-153,-0.169342,-0.076946,7.1136,-4.011617591,293.168379,578.265984,594.086517,1244.759863,0.924506,0.536244,0.521873,128.644178,12.415234,0.02066,0.047548,63.415094
hollow-16-154,-3.567365,-0.056221,3.71557,-4.214591589,258.468833,330.036392,494.541732,1253.318476,0.107315,0.007701,0.025345,46.951462,1.306196,0.810615,0.365058,2.268951
hollow-16-155,-3.009551,-0.055363,4.27339,-4.157155387,273.840221,329.788391,427.36503,1250.385384,0.403878,0.002326,0.0057,54.055006,0.927992,1.014125,0.455768,3.588195
hollow-16-156,-2.546793,-0.055209,4.73614,-4.116190262,282.120408,329.663058,392.433846,1246.514449,1.099875,0.038816,0.066154,61.967562,0.978805,1.259659,0.241348,5.556963
hollow-16-157,-2.158252,-0.051711,5.12469,-4.089923621,296.014786,324.742969,394.854112,1242.491573,1.523803,0.694266,0.107835,70.978828,0.30672,2.226368,0.039439,8.271732
hollow-16-159,-0.408874,-0.066709,6.87406,-4.023238402,288.622202,541.581267,580.809172,1242.533764,0.636495,0.309925,6.455747,116.486831,10.903746,0.015012,0.150994,50.894924
hollow-16-160,-0.169496,-0.076863,7.11344,-4.011312827,293.174506,578.301637,593.891284,1244.771015,0.925599,0.402058,0.672784,128.619362,12.421518,0.015295,0.05906,63.348318
hollow-16-161,-1.541844,-0.045213,5.74109,-4.068826718,278.304855,347.951206,444.482742,1229.268842,0.073603,2.358976,0.052565,95.905443,0.022329,2.572987,0.099624,15.880759
hollow-16-162,-0.135634,-0.079135,7.1473,-4.010886562,293.926215,584.748834,592.6846,1245.243356,0.975057,0.251953,0.000692,130.157571,12.561931,0.013195,0.000249,65.909677
hollow-16-163,-0.226237,-0.074776,7.0567,-4.014147958,291.883924,569.73077,591.513131,1244.179588,0.847746,0.369133,2.129429,125.859391,12.038281,0.006156,0.117173,60.29617
hollow-16-164,-1.285731,-0.046529,5.99721,-4.051867309,268.565402,366.24855,470.008645,1225.412637,0.008902,1.905735,0.040885,108.100573,0.149982,2.389441,0.030904,21.399189
hollow-16-165,-0.13567,-0.078727,7.14727,-4.010898589,293.934117,584.779742,592.688383,1245.252236,0.974863,0.243215,0.009419,130.154821,12.571854,0.01254,0.001071,65.88832
hollow-16-166,-1.059838,-0.048958,6.2231,-4.04438628,258.95815,381.901823,493.521201,1221.986745,0.0009,1.085848,0.051828,120.651367,0.391522,2.041436,0.000993,27.445619
hollow-16-167,-0.135699,-0.079032,7.14724,-4.010892738,293.942331,584.798968,592.691579,1245.258965,0.97483,0.225759,0.027589,130.15271,12.583024,0.011475,0.002481,65.861529
hollow-16-168,-0.306203,-0.07131,6.97674,-4.019433477,290.224841,558.594162,586.831706,1243.363784,0.748902,0.289265,4.171451,121.811215,11.547233,0.000735,0.148578,56.158052
hollow-16-169,-0.169629,-0.076992,7.11331,-4.011108412,293.179807,578.328873,593.731147,1244.800285,0.926633,0.274576,0.815595,128.596493,12.426894,0.010295,0.068957,63.298022
hollow-16-170,-0.860628,-0.053002,6.42231,-4.037661623,249.561281,394.587986,514.887193,1218.800948,0.001225,0.274029,0.131351,133.170351,6.519883,1.379881,0.061189,34.979023
hollow-16-171,-0.135723,-0.078798,7.14721,-4.010876942,293.950681,584.807774,592.691948,1245.26281,0.974934,0.200894,0.053809,130.151106,12.594629,0.010071,0.004428,65.831114
hollow-16-172,-0.686289,-0.057611,6.59665,-4.036989982,262.788282,401.132395,535.553025,1216.301649,0.038195,0.045037,0.458876,145.701382,13.213563,2.205977,1.8738,38.27621
hollow-16-173,-0.135751,-0.078898,7.14719,-4.010749557,293.958927,584.809515,592.687774,1245.26419,0.975138,0.170557,0.086014,130.149757,12.605793,0.008435,0.006798,65.79936
hollow-16-174,-0.226545,-0.075156,7.05639,-4.01369416,291.858728,569.848901,591.251664,1244.290216,0.850116,0.172172,2.360713,125.811458,12.036728,0.002468,0.126722,60.307086
hollow-16-175,-0.169727,-0.077222,7.11321,-4.011014464,293.184242,578.340588,593.597813,1244.824439,0.927542,0.163302,0.940058,128.576778,12.431153,0.006009,0.076916,63.263303
hollow-16-177,-0.135781,-0.07875,7.14716,-4.010732413,293.966761,584.808704,592.678917,1245.264661,0.975398,0.137085,0.121707,130.148467,12.615775,0.006687,0.009428,65.768528
hollow-16-178,-0.409616,-0.067038,6.87332,-4.021824208,288.42994,540.787577,580.998826,1242.412337,0.64535,0.082871,6.73893,116.417394,10.953365,0.001413,0.165975,50.946389
hollow-16-179,-0.135815,-0.078575,7.14712,-4.010583276,293.973945,584.809906,592.665726,1245.265865,0.975677,0.10298,0.158206,130.147085,12.624088,0.004954,0.012125,65.740506
hollow-16-180,-0.16983,-0.077161,7.11311,-4.010765373,293.187726,578.335018,593.489258,1244.829297,0.928252,0.076551,1.037208,128.561078,12.434292,0.002729,0.082781,63.241069
hollow-16-181,-0.306595,-0.071243,6.97634,-4.018731181,290.150859,558.55798,586.588608,1243.317111,0.752914,0.078135,4.423661,121.750118,11.573511,0.000061,0.152141,56.109312
hollow-16-182,-0.135849,-0.078853,7.14709,-4.010573947,293.980201,584.815904,592.6491,1245.268874,0.975939,0.070685,0.192866,130.145584,12.630542,0.003348,0.01469,65.716598
