energy_up	C_up	C_dw	F_up	F_dw	H_up	H_dw	Nb_up	Nb_dw	Ni_up	Ni_dw	N_up	N_dw	O_up	O_dw
5.05620	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.06220	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.06920	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.07520	0.00002	-0.00000	0.00001	-0.00000	0.00000	-0.00000	0.00001	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.08120	0.00086	-0.00004	0.00041	-0.00002	0.00014	-0.00001	0.00053	-0.00002	0.00001	-0.00000	0.00001	-0.00000	0.00002	-0.00000
5.08720	0.02039	-0.00177	0.00975	-0.00084	0.00327	-0.00028	0.01258	-0.00105	0.00032	-0.00004	0.00018	-0.00002	0.00043	-0.00004
5.09420	0.22884	-0.03595	0.10939	-0.01708	0.03671	-0.00577	0.14118	-0.02126	0.00357	-0.00073	0.00201	-0.00035	0.00482	-0.00082
5.10020	1.22419	-0.34534	0.58512	-0.16410	0.19637	-0.05542	0.75499	-0.20423	0.01908	-0.00699	0.01077	-0.00340	0.02576	-0.00790
5.10620	3.13596	-1.58267	1.49898	-0.75207	0.50305	-0.25397	1.93424	-0.93608	0.04886	-0.03203	0.02759	-0.01559	0.06602	-0.03622
5.11220	3.86076	-3.47750	1.84481	-1.65266	0.61937	-0.55796	2.38160	-2.05688	0.06016	-0.07038	0.03397	-0.03426	0.08128	-0.07957
5.11920	2.28605	-3.67342	1.09273	-1.74520	0.36671	-0.58949	1.41034	-2.17283	0.03563	-0.07434	0.02011	-0.03619	0.04812	-0.08408
5.12520	0.64971	-1.86598	0.31053	-0.88669	0.10422	-0.29941	0.40084	-1.10343	0.01012	-0.03776	0.00572	-0.01838	0.01368	-0.04271
5.13120	0.08827	-0.45463	0.04219	-0.21611	0.01416	-0.07295	0.05444	-0.26888	0.00138	-0.00920	0.00078	-0.00448	0.00186	-0.01041
5.13720	0.00570	-0.05289	0.00273	-0.02513	0.00091	-0.00849	0.00352	-0.03128	0.00009	-0.00107	0.00005	-0.00052	0.00012	-0.00121
5.14420	0.00017	-0.00292	0.00008	-0.00139	0.00003	-0.00047	0.00011	-0.00173	0.00000	-0.00006	0.00000	-0.00003	0.00000	-0.00007
5.15020	0.00000	-0.00008	0.00000	-0.00004	0.00000	-0.00001	0.00000	-0.00005	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.15620	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.16220	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.16920	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.17520	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.18120	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.18720	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.19420	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.20020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.20620	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.21220	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.21920	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.22520	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.23120	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.23720	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.24420	0.00001	-0.00000	0.00001	-0.00000	0.00000	-0.00000	0.00003	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.25020	0.00054	-0.00000	0.00034	-0.00000	0.00011	-0.00000	0.00138	-0.00000	0.00001	-0.00000	0.00011	-0.00000	0.00000	-0.00000
5.25620	0.01317	-0.00008	0.00825	-0.00005	0.00264	-0.00002	0.03389	-0.00021	0.00031	-0.00000	0.00268	-0.00002	0.00000	-0.00000
5.26220	0.15346	-0.00291	0.09617	-0.00182	0.03074	-0.00056	0.39485	-0.00751	0.00366	-0.00015	0.03126	-0.00066	0.00000	-0.00000
5.26920	0.85197	-0.04921	0.53390	-0.03086	0.17065	-0.00947	2.19160	-0.12712	0.02030	-0.00258	0.17344	-0.01112	0.00000	-0.00000
5.27520	2.26422	-0.39540	1.41893	-0.24791	0.45358	-0.07612	5.82436	-1.02158	0.05396	-0.02070	0.46112	-0.08936	0.00000	-0.00000
5.28120	2.89182	-1.51849	1.81197	-0.95198	0.57928	-0.29225	7.43856	-3.92236	0.06891	-0.07950	0.58886	-0.34312	0.00000	-0.00000
5.28720	1.77652	-2.79729	1.11322	-1.75373	0.35582	-0.53838	4.56804	-7.22396	0.04233	-0.14644	0.36169	-0.63203	0.00000	-0.00000
5.29420	0.52761	-2.47852	0.32952	-1.55373	0.10520	-0.47701	1.35288	-6.40404	0.01254	-0.12973	0.10673	-0.56001	0.00000	-0.00000
5.30020	0.13958	-1.06879	0.06821	-0.66597	0.01951	-0.20407	0.28109	-2.74456	0.00278	-0.05551	0.01585	-0.23859	0.00000	-0.00000
5.30620	0.55390	-0.38810	0.18634	-0.19245	0.04040	-0.05376	0.77366	-0.79482	0.00865	-0.01484	0.00775	-0.05108	0.00000	-0.00000
5.31220	2.19097	-1.08520	0.73134	-0.36695	0.15731	-0.07984	3.03644	-1.52444	0.03407	-0.02302	0.02693	-0.01958	0.00000	-0.00000
5.31920	4.19422	-3.13830	1.39979	-1.04374	0.30107	-0.22363	5.81292	-4.33608	0.06521	-0.06469	0.05149	-0.04400	0.00000	-0.00000
5.32520	3.86086	-4.44328	1.28846	-1.47722	0.27714	-0.31644	5.35088	-6.13888	0.06001	-0.09152	0.04737	-0.06200	0.00000	-0.00000
5.33120	1.70837	-3.02619	0.57014	-1.00618	0.12265	-0.21553	2.36728	-4.17928	0.02656	-0.06236	0.02097	-0.04222	0.00000	-0.00000
5.33720	0.36240	-0.99004	0.12094	-0.32920	0.02601	-0.07051	0.50209	-1.36764	0.00563	-0.02040	0.00445	-0.01381	0.00000	-0.00000
5.34420	0.03666	-0.15493	0.01224	-0.05151	0.00263	-0.01104	0.05079	-0.21408	0.00057	-0.00319	0.00045	-0.00216	0.00000	-0.00000
5.35020	0.00176	-0.01154	0.00059	-0.00384	0.00013	-0.00082	0.00244	-0.01595	0.00003	-0.00024	0.00002	-0.00016	0.00000	-0.00000
5.35620	0.00004	-0.00041	0.00001	-0.00014	0.00000	-0.00003	0.00006	-0.00056	0.00000	-0.00001	0.00000	-0.00001	0.00000	-0.00000
5.36220	0.00000	-0.00001	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00001	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.36920	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.37520	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.38120	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.38720	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.39420	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.40020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.40620	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.41220	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.41920	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.42520	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.43120	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.43720	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.44420	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.45020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.45620	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.46220	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.46920	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.47520	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.48120	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.48720	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.49420	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.50020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.50620	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.51220	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.51920	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.52520	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.53120	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.53720	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.54420	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.55020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.55620	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.56220	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.56920	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.57520	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.58120	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.58720	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.59420	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.60020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.60620	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.61220	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.61920	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.62520	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.63120	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.63720	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.64420	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
5.65020	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.65620	0.00003	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00002	-0.00000	0.00000	-0.00000
5.66220	0.00177	-0.00000	0.00013	-0.00000	0.00014	-0.00000	0.00000	-0.00000	0.00002	-0.00000	0.00124	-0.00000	0.00002	-0.00000
5.66920	0.05001	-0.00000	0.00369	-0.00000	0.00392	-0.00000	0.00013	-0.00000	0.00070	-0.00000	0.03506	-0.00000	0.00067	-0.00000
5.67520	0.66918	-0.00010	0.04936	-0.00001	0.05241	-0.00001	0.00171	-0.00000	0.00940	-0.00000	0.46917	-0.00007	0.00893	-0.00000
5.68120	4.26192	-0.00470	0.31442	-0.00036	0.33368	-0.00037	0.01092	-0.00001	0.05983	-0.00008	2.98800	-0.00336	0.05688	-0.00007
5.68720	12.98672	-0.10802	0.95797	-0.00828	1.01686	-0.00859	0.03328	-0.00028	0.18230	-0.00189	9.10626	-0.07719	0.17328	-0.00152
5.69420	19.00464	-1.17654	1.40189	-0.09022	1.48798	-0.09356	0.04870	-0.00300	0.26682	-0.02060	13.32480	-0.84065	0.25368	-0.01661
5.70020	13.37536	-6.10768	0.98700	-0.46822	1.04752	-0.48566	0.03428	-0.01557	0.18782	-0.10695	9.37984	-4.36445	0.17856	-0.08624
5.70620	4.52336	-15.18864	0.33368	-1.16470	0.35416	-1.20787	0.01159	-0.03874	0.06350	-0.26597	3.17133	-10.85216	0.06037	-0.21440
5.71220	0.73187	-18.15536	0.05398	-1.39202	0.05730	-1.44362	0.00188	-0.04630	0.01027	-0.31786	0.51313	-12.97040	0.00977	-0.25624
5.71920	0.05637	-10.43520	0.00416	-0.80012	0.00441	-0.82978	0.00014	-0.02662	0.00079	-0.18271	0.03952	-7.45565	0.00075	-0.14728
5.72520	0.00205	-2.87909	0.00015	-0.22075	0.00016	-0.22893	0.00001	-0.00734	0.00003	-0.05042	0.00144	-2.05726	0.00003	-0.04064
5.73120	0.00004	-0.37966	0.00000	-0.02911	0.00000	-0.03019	0.00000	-0.00097	0.00000	-0.00665	0.00002	-0.27124	0.00000	-0.00536
5.73720	0.00000	-0.02379	0.00000	-0.00182	0.00000	-0.00189	0.00000	-0.00006	0.00000	-0.00042	0.00000	-0.01700	0.00000	-0.00034
5.74420	0.00000	-0.00070	0.00000	-0.00005	0.00000	-0.00006	0.00000	-0.00000	0.00000	-0.00001	0.00000	-0.00050	0.00000	-0.00001
5.75020	0.00000	-0.00001	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00001	0.00000	-0.00000
5.75620	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.76220	0.00005	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00003	-0.00000	0.00000	-0.00000
5.76920	0.00265	-0.00000	0.00003	-0.00000	0.00019	-0.00000	0.00004	-0.00000	0.00003	-0.00000	0.00186	-0.00000	0.00001	-0.00000
5.77520	0.07186	-0.00000	0.00079	-0.00000	0.00502	-0.00000	0.00105	-0.00000	0.00087	-0.00000	0.05036	-0.00000	0.00030	-0.00000
5.78120	0.92129	-0.00004	0.01007	-0.00000	0.06431	-0.00000	0.01343	-0.00000	0.01110	-0.00000	0.64594	-0.00003	0.00383	-0.00000
5.78720	5.62482	-0.00222	0.06151	-0.00002	0.39257	-0.00016	0.08191	-0.00003	0.06778	-0.00003	3.94270	-0.00158	0.02338	-0.00001
5.79420	16.43216	-0.06208	0.17968	-0.00069	1.14694	-0.00438	0.23941	-0.00086	0.19803	-0.00090	11.51872	-0.04434	0.06831	-0.00026
5.80020	23.06224	-0.82312	0.25223	-0.00916	1.60947	-0.05808	0.33598	-0.01145	0.27792	-0.01195	16.16544	-0.58781	0.09584	-0.00344
5.80620	15.56464	-5.19426	0.17019	-0.05783	1.08646	-0.36651	0.22676	-0.07227	0.18757	-0.07539	10.91120	-3.70938	0.06471	-0.02171
5.81220	5.04622	-15.68592	0.05517	-0.17462	0.35220	-1.10666	0.07351	-0.21819	0.06080	-0.22768	3.53714	-11.20144	0.02098	-0.06557
5.81920	0.78261	-22.74896	0.00856	-0.25331	0.05463	-1.60502	0.01140	-0.31651	0.00943	-0.33016	0.54848	-16.24464	0.00325	-0.09512
5.82520	0.05776	-15.86736	0.00063	-0.17665	0.00403	-1.11962	0.00085	-0.22075	0.00070	-0.23034	0.04049	-11.33088	0.00024	-0.06633
5.83120	0.00221	-5.31669	0.00018	-0.05918	0.00018	-0.37512	0.00059	-0.07397	0.00015	-0.07717	0.00173	-3.79664	0.00004	-0.02222
5.83720	0.00558	-0.85240	0.00466	-0.00949	0.00106	-0.06015	0.01607	-0.01186	0.00367	-0.01237	0.00917	-0.60867	0.00105	-0.00356
5.84420	0.07551	-0.06505	0.06350	-0.00072	0.01444	-0.00459	0.21877	-0.00090	0.05000	-0.00094	0.12451	-0.04646	0.01424	-0.00027
5.85020	0.48918	-0.00235	0.41135	-0.00003	0.09354	-0.00017	1.41710	-0.00003	0.32404	-0.00003	0.80671	-0.00168	0.09224	-0.00001
5.85620	1.51604	-0.00004	1.27492	-0.00000	0.28994	-0.00000	4.39408	-0.00000	1.00441	-0.00000	2.50042	-0.00003	0.28592	-0.00000
5.86220	2.25679	-0.00006	1.89792	-0.00004	0.43160	-0.00001	6.54028	-0.00011	1.49489	-0.00002	3.72242	-0.00007	0.42560	-0.00001
5.86920	1.61576	-0.00215	1.35883	-0.00152	0.30900	-0.00041	4.68252	-0.00400	1.07054	-0.00067	2.66486	-0.00257	0.30468	-0.00021
5.87520	0.55579	-0.03783	0.46728	-0.02675	0.10627	-0.00720	1.61005	-0.07042	0.36814	-0.01183	0.91650	-0.04515	0.10480	-0.00372
5.88120	0.09147	-0.31611	0.07691	-0.22361	0.01749	-0.06017	0.26501	-0.58842	0.06061	-0.09885	0.15085	-0.37724	0.01725	-0.03104
5.88720	0.00717	-1.26154	0.00603	-0.89208	0.00137	-0.24017	0.02077	-2.34880	0.00475	-0.39441	0.01182	-1.50558	0.00135	-0.12390
5.89420	0.00027	-2.41536	0.00022	-1.70802	0.00005	-0.45987	0.00077	-4.49836	0.00018	-0.75507	0.00044	-2.88257	0.00005	-0.23720
5.90020	0.00000	-2.22380	0.00000	-1.57268	0.00000	-0.42332	0.00001	-4.14028	0.00000	-0.69527	0.00001	-2.65332	0.00000	-0.21840
5.90620	0.00000	-0.98419	0.00000	-0.69593	0.00000	-0.18735	0.00000	-1.83231	0.00000	-0.30772	0.00000	-1.17451	0.00000	-0.09666
5.91220	0.00000	-0.20879	0.00000	-0.14765	0.00000	-0.03975	0.00000	-0.38873	0.00000	-0.06530	0.00000	-0.24914	0.00000	-0.02050
5.91920	0.00000	-0.02113	0.00000	-0.01494	0.00000	-0.00402	0.00000	-0.03934	0.00000	-0.00660	0.00000	-0.02522	0.00000	-0.00207
5.92520	0.00000	-0.00101	0.00000	-0.00072	0.00000	-0.00019	0.00000	-0.00189	0.00000	-0.00032	0.00000	-0.00121	0.00000	-0.00010
5.93120	0.00000	-0.00002	0.00000	-0.00002	0.00000	-0.00000	0.00000	-0.00004	0.00000	-0.00001	0.00000	-0.00003	0.00000	-0.00000
5.93720	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.94420	0.00006	-0.00001	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000
5.95020	0.00247	-0.00038	0.00008	-0.00001	0.00008	-0.00001	0.00004	-0.00001	0.00004	-0.00001	0.00001	-0.00000	0.00000	-0.00000
5.95620	0.05089	-0.01154	0.00168	-0.00038	0.00173	-0.00039	0.00092	-0.00021	0.00075	-0.00021	0.00012	-0.00003	0.00000	-0.00000
5.96220	0.49777	-0.16655	0.01642	-0.00544	0.01693	-0.00563	0.00904	-0.00299	0.00734	-0.00308	0.00114	-0.00040	0.00000	-0.00000
5.96920	2.32223	-1.14268	0.07659	-0.03733	0.07896	-0.03861	0.04218	-0.02054	0.03424	-0.02113	0.00534	-0.00276	0.00000	-0.00000
5.97520	5.19363	-3.74968	0.17130	-0.12252	0.17660	-0.12668	0.09433	-0.06740	0.07658	-0.06936	0.01193	-0.00907	0.00000	-0.00000
5.98120	5.58290	-5.90827	0.18417	-0.19310	0.18985	-0.19959	0.10141	-0.10618	0.08231	-0.10925	0.01283	-0.01429	0.00000	-0.00000
5.98720	2.88659	-4.47704	0.09522	-0.14629	0.09814	-0.15124	0.05243	-0.08049	0.04254	-0.08279	0.00663	-0.01083	0.00000	-0.00000
5.99420	0.71585	-1.62993	0.02362	-0.05326	0.02434	-0.05507	0.01300	-0.02930	0.01055	-0.03014	0.00164	-0.00394	0.00000	-0.00000
6.00020	0.08479	-0.28413	0.00280	-0.00928	0.00288	-0.00960	0.00154	-0.00511	0.00125	-0.00526	0.00019	-0.00069	0.00000	-0.00000
6.00620	0.00477	-0.02359	0.00016	-0.00077	0.00016	-0.00080	0.00009	-0.00042	0.00007	-0.00044	0.00001	-0.00006	0.00000	-0.00000
6.01220	0.00023	-0.00093	0.00000	-0.00003	0.00001	-0.00003	0.00000	-0.00002	0.00000	-0.00002	0.00006	-0.00000	0.00000	-0.00000
6.01920	0.00486	-0.00002	0.00001	-0.00000	0.00024	-0.00000	0.00003	-0.00000	0.00015	-0.00000	0.00300	-0.00000	0.00000	-0.00000
6.02520	0.11098	-0.00000	0.00034	-0.00000	0.00545	-0.00000	0.00075	-0.00000	0.00340	-0.00000	0.06860	-0.00000	0.00000	-0.00000
6.03120	1.22116	-0.00000	0.00429	-0.00000	0.05992	-0.00000	0.00949	-0.00000	0.03734	-0.00000	0.75504	-0.00000	0.00000	-0.00000
6.03720	6.64760	-0.00000	0.02997	-0.00000	0.32601	-0.00000	0.06709	-0.00000	0.20279	-0.00000	4.11169	-0.00000	0.00000	-0.00000
6.04420	18.76895	-0.00000	0.12266	-0.00000	0.91988	-0.00000	0.27844	-0.00000	0.57011	-0.00000	11.61764	-0.00000	0.00000	-0.00000
6.05020	29.40775	-0.00040	0.28901	-0.00000	1.43963	-0.00002	0.66272	-0.00000	0.88710	-0.00002	18.22885	-0.00025	0.00000	-0.00000
6.05620	26.99088	-0.01503	0.36794	-0.00005	1.31941	-0.00074	0.84829	-0.00011	0.80738	-0.00058	16.75685	-0.00954	0.00000	-0.00000
6.06220	14.37867	-0.27088	0.23936	-0.00102	0.70232	-0.01341	0.55321	-0.00229	0.42841	-0.01040	8.93946	-0.17208	0.00017	-0.00000
6.06920	4.18722	-2.38154	0.08252	-0.01112	0.21157	-0.11787	0.19097	-0.02539	0.14689	-0.09123	2.60535	-1.51344	0.00449	-0.00000
6.07520	0.76565	-10.52901	0.08374	-0.06697	0.12598	-0.52100	0.19441	-0.15558	0.30328	-0.40206	0.48238	-6.69522	0.05503	-0.00000
6.08120	0.89618	-24.43064	0.42063	-0.22242	0.56147	-1.20791	0.97722	-0.52384	1.66606	-0.92743	0.59209	-15.55364	0.32150	-0.00000
6.08720	2.38137	-31.03120	1.17380	-0.39328	1.56398	-1.53345	2.72679	-0.93436	4.65418	-1.16904	1.57849	-19.78566	0.89916	-0.00000
6.09420	3.19763	-21.96885	1.57709	-0.35591	2.10136	-1.08496	3.66340	-0.84952	6.25534	-0.82147	2.11874	-14.02725	1.20804	-0.00000
6.10020	2.06623	-8.48971	1.01909	-0.16004	1.35794	-0.41902	2.36728	-0.38304	4.04153	-0.31566	1.36959	-5.42578	0.78044	-0.00000
6.10620	0.64171	-1.71393	0.31626	-0.03507	0.42129	-0.08457	0.73459	-0.08402	1.25432	-0.06350	0.42516	-1.09632	0.24221	-0.00000
6.11220	0.11388	-0.17339	0.04819	-0.00370	0.06340	-0.00855	0.11221	-0.00886	0.18662	-0.00641	0.07116	-0.11096	0.03601	-0.00000
6.11920	0.32103	-0.00854	0.02437	-0.00019	0.01911	-0.00042	0.06100	-0.00045	0.02124	-0.00032	0.14029	-0.00547	0.00351	-0.00000
6.12520	2.50672	-0.00087	0.16805	-0.00005	0.11733	-0.00004	0.42563	-0.00012	0.06502	-0.00002	1.08348	-0.00042	0.00780	-0.00000
6.13120	9.54978	-0.02286	0.63978	-0.00149	0.44647	-0.00107	1.62016	-0.00367	0.24609	-0.00057	4.12771	-0.01005	0.02940	-0.00006
6.13720	17.46094	-0.36635	1.16974	-0.02390	0.81628	-0.01734	2.96204	-0.05906	0.44997	-0.00950	7.54805	-0.16113	0.05375	-0.00107
