Name,ΔG-homo,ΔG-M1,ΔG-M2,ΔG-M3,q_M1,q_M2,q_M3,q_O,q_Cu,spin_M1,spin_M2,spin_M3,spin_O,spin_Cu,dband_M1,dband_M2,dband_M3,pband_O1,dband_Cu,alpha,beta,min_alpha_beta,d_M1-O,d_M2-O,d_M3-O,a_M1OM2,a_M1OM3,a_M2OM3,D_M1M2M3O,M1_nd,M2_nd,M3_nd,RAC-d1-charge,RAC-d1-spin,RAC-d1-dband,RAC-d1-Z,RAC-d1-X,RAC-d1-T,RAC-d1-I,RAC-d1-S,RAC-d2-charge,RAC-d2-spin,RAC-d2-dband,RAC-d2-Z,RAC-d2-X,RAC-d2-T,RAC-d2-I,RAC-d2-S,RAC-d3-charge,RAC-d3-spin,RAC-d3-dband,RAC-d3-Z,RAC-d3-X,RAC-d3-T,RAC-d3-I,RAC-d3-S,RAC-d4-charge,RAC-d4-spin,RAC-d4-dband,RAC-d4-Z,RAC-d4-X,RAC-d4-T,RAC-d4-I,RAC-d4-S,RAC-d5-charge,RAC-d5-spin,RAC-d5-dband,RAC-d5-Z,RAC-d5-X,RAC-d5-T,RAC-d5-I,RAC-d5-S
NiCuNiCu_7,173.9819413,194.1799143,183.2368295,192.3683192,1.02554,1.048,0.891,-0.89337,0.78764,1.6529,1.657,0.4911,0.60493,0.4256,-2.31706,-2.45052,-2.56606,-3.18163,-2.03253,3.897807,0.840334,0.840334,1.920279118,1.912645022,1.900424916,93.72400725,131.7343514,118.889392,-26.17559658,10,10,11,-2.64843,2.29934,23.3329,680,19.6768,42.4695,3,2.508,5.48317,0.825342,105.157,680,89.3712,73.5233,8,3.9204,-4.82357,0.132716,150.29,240,85.484,50.9034,11,3.0756,2.06382,0.00663608,18.4176,128,23.6672,11.9544,2,0.8712,-0.873091,-0.000320613,16.4468,16,15.136,6.82588,2,0.4092
CoCuMnMn_13,#VALUE!,193.8753563,194.5973689,174.3153798,0.96185,1.05074,1.10499,-0.93165,0.56878,2.6245,3.7211,4.67616,0.24434,0.0694,-2.90058,-3.77054,-3.01243,-3.57121,-1.72408,1.6479,1.246958,1.246958,2.053786456,1.874555937,1.968130902,87.79845216,119.4975476,114.0751927,-42.77820106,9,7,7,-2.90449,2.69306,34.582,616,17.1312,47.4223,3,3.1152,4.05288,0.165176,143.494,784,94.9096,85.2485,9,4.719,-0.626982,0.0136122,199.961,256,96.0448,44.697,11,2.9436,-1.38938,0.000483793,40.236,24,22.704,9.97572,3,0.6138,0,0,0,0,0,0,0,0
MnCuCoNi_4,375.6702412,193.8543523,161.8416284,168.2951079,0.93839,0.70595,0.99084,-0.83503,0.61203,3.5804,1.1151,-1.5877,-0.10328,0.0536,-3.56677,-2.05084,-3.22529,-3.98372,-1.87624,1.281763,1.623743,1.281763,1.922028659,1.948138008,1.848555085,82.52846876,118.0350041,108.3833887,-45.24773253,7,9,10,-2.20045,-0.320974,35.2276,640,18.3696,49.5152,3,2.871,3.29901,0.00364785,160.611,784,94.9096,83.3795,9,4.719,-0.54196,-0.00305089,223.202,256,96.0448,45.539,11,2.9436,-1.25387,-0.00013633,43.8354,24,22.704,10.3246,3,0.6138,0,0,0,0,0,0,0,0
FeCuNiNi_10,#VALUE!,193.7887148,186.7602508,158.1002906,1.15562,0.9794,0.8834,-0.89815,0.63089,3.881,1.6524,1.4797,0.55374,0.2382,-4.31167,-2.37175,-2.2065,-3.16404,-1.84748,3.86976,1.006889,1.006889,1.881493993,2.042513398,1.930995233,84.66338385,132.0287699,112.1291549,-32.97538585,8,10,10,-2.71099,3.88343,28.1281,656,19.436,53.3222,3,2.64,4.80082,0.793842,126.899,848,106.743,106.18,10,5.1546,-2.01771,-2.77E-05,164.67,200,91.7792,41.1922,11,2.7126,-0.878759,-0.000282407,19.2037,16,15.136,7.06976,2,0.4092,0,0,0,0,0,0,0,0
CoCuNiCo_10,#VALUE!,193.7677108,183.2420805,172.7190757,1.0709,1.04443,0.97572,-0.9553,0.72444,2.7031,1.6438,2.5959,0.52595,0.3273,-3.0217,-2.76256,-3.04505,-3.42696,-2.01252,3.724326,0.87622,0.87622,1.995159337,1.929135115,1.843449425,92.42461643,131.9249947,118.9916159,-27.44738719,9,10,9,-2.95288,3.65157,30.2577,656,19.5048,42.1332,3,2.7984,5.86933,0.71769,126.614,680,89.3712,72.4803,8,3.9204,-5.10792,0.0827056,181.016,240,85.484,50.7584,11,3.0756,2.20901,0.00511223,22.7479,128,23.6672,11.8618,2,0.8712,-0.930147,-0.00021038,20.5586,16,15.136,6.79786,2,0.4092
NiCuCoCo_10,218.4106557,193.7309538,186.6788603,164.5248896,1.02695,1.0244,0.99322,-0.95749,0.78079,1.6528,2.6342,2.6073,0.50701,0.4116,-2.68912,-2.80886,-3.0273,-3.48377,-2.42918,3.900058,0.782046,0.782046,1.952042315,1.945835223,1.852109844,88.45558717,127.9797238,111.0811379,-35.22814594,10,9,9,-2.91515,3.49548,29.7001,656,19.5048,42.5251,3,2.7984,5.88732,0.692718,126.649,680,89.3712,71.5554,8,3.9204,-5.16609,0.112293,180.924,240,85.484,49.8927,11,3.0756,2.212,0.00582554,22.6969,128,23.6672,11.7492,2,0.8712,-0.934884,-0.000258575,20.5141,16,15.136,6.71911,2,0.4092
ZnCuMnCo_2,195.4007719,193.4841568,189.3831255,173.7010128,1.19431,1.06125,0.93593,-0.88792,0.67444,0.028,4.35309,-2.5187,-0.35717,-0.2812,-6.29994,-2.74123,-3.12502,-3.79564,-2.29013,0.669497,3.656668,0.669497,2.085307611,1.989135798,1.799345771,85.23838855,127.8861044,114.9421803,-37.58947758,12,7,9,-2.83379,-0.66519,46.1785,656,17.4752,56.4929,3,2.8578,4.9033,0.186818,163.384,848,106.743,108.835,10,5.1546,-1.99323,-0.00635763,213.005,200,91.7792,41.5073,11,2.7126,-0.864683,-7.14E-06,24.3562,16,15.136,7.09209,2,0.4092,0,0,0,0,0,0,0,0
MnCuCuFe_10,#VALUE!,193.3686348,172.7978407,176.1716085,0.94754,0.92137,1.0445,-0.89272,0.57064,3.6231,0.55,3.6677,0.3645,0.0844,-3.31768,-2.88821,-3.85773,-3.65535,-1.98309,2.128475,0.247549,0.247549,1.964746961,2.013439083,1.850858082,84.92645308,123.2047744,108.9629664,-40.40050366,7,11,8,-2.60086,2.85797,36.7861,640,18.1632,50.5788,3,2.937,3.71426,0.250648,153.395,784,94.9096,84.8096,9,4.719,-1.04446,0.0389505,226.593,264,103.613,46.5968,12,3.1482,-0.865876,-1.09E-05,22.4422,16,15.136,6.72116,2,0.4092,0,0,0,0,0,0,0,0
ZnCuCoCo_8,#VALUE!,193.2846188,133.7724057,171.3223096,1.20735,1.05309,0.97106,-1.00635,0.77275,0.004,2.6463,2.5761,0.426,0.42,-6.086,-2.76597,-3.06739,-3.41686,-2.40062,3.84517,0.869484,0.869484,2.006662619,1.9108248,1.841396918,88.36353489,129.5894462,117.5624408,-33.40777732,12,9,9,-3.25202,2.22645,40.7268,672,18.6104,46.1421,3,2.7852,4.45035,0.462253,133.98,784,94.9096,92.0482,9,4.719,-1.23047,0.112076,191.542,264,103.613,46.0388,12,3.1482,-0.980608,-0.0001491,19.5963,16,15.136,6.85962,2,0.4092,0,0,0,0,0,0,0,0
ZnCuCuFe_5,217.3762086,193.2557383,172.4932827,185.8387002,1.19923,0.94692,1.04651,-0.96363,0.69713,0.0102,-0.5657,3.6597,0.17238,0.35,-6.03439,-3.07223,-3.81779,-3.37483,-2.29264,0.890278,0.981899,0.890278,2.030253867,1.96103531,1.819279906,85.09864987,121.6374682,112.2037113,-42.45144532,12,11,8,-3.07654,0.535102,43.6177,680,18.5072,49.7346,3,2.6796,4.25887,0.0859142,131.586,784,94.9096,92.999,9,4.719,-1.17249,0.0388355,189.102,264,103.613,46.2405,12,3.1482,-0.938402,-3.96E-05,18.6256,16,15.136,6.79988,2,0.4092,0,0,0,0,0,0,0,0
NiCuMnCo_10,247.7900029,193.2452363,196.8106655,163.6112155,0.95579,1.04848,0.98309,-0.88711,0.57964,1.5955,3.7141,2.6013,0.33979,0.0615,-2.6564,-3.9137,-3.24678,-3.84094,-1.57286,1.392249,0.920531,0.920531,2.00150741,1.902691472,1.901927722,88.21311787,116.3497469,109.3324813,-44.39897292,10,7,9,-2.65012,2.68804,37.706,640,18.3696,47.5572,3,2.871,5.49362,0.241278,138.349,680,89.3712,69.0431,8,3.9204,-4.35816,0.0103534,196.554,232,77.916,50.4705,10,2.871,1.59714,0.00305811,44.6552,136,31.2352,15.0314,3,1.0758,-0.869439,-8.15E-05,24.8712,16,15.136,6.69702,2,0.4092
CoCuZnFe_9,189.784827,192.9695588,161.3112773,#VALUE!,1.05535,1.22166,1.03355,-1.02147,0.69289,2.6768,-0.0058,3.6615,0.40122,0.3073,-2.9813,-6.48194,-3.89366,-3.51675,-2.19588,3.41357,0.766428,0.766428,2.038127462,1.961068319,1.825445043,88.19893107,132.2118469,115.5214261,-31.74572893,9,12,8,-3.38164,2.54073,46.9729,664,18.4384,46.8555,3,2.7984,6.45334,0.438947,137.438,680,89.3712,74.2284,8,3.9204,-5.48398,0.0655353,197.683,240,85.484,51.8151,11,3.0756,2.36041,0.00369122,24.2662,128,23.6672,11.9759,2,0.8712,-0.991531,-0.000168512,21.9823,16,15.136,6.86261,2,0.4092
CoCuMnZn_8,#VALUE!,192.8881682,194.2219223,170.500528,0.95541,1.01118,1.19784,-0.9692,0.57227,2.608,3.6644,0.0129,0.1468,0.0327,-2.91082,-3.80574,-6.99504,-3.65116,-1.6736,1.708581,1.406472,1.406472,2.040587331,1.888200534,1.896019708,86.25385564,117.2315559,108.3907717,-45.26133441,9,7,12,-3.06697,0.922682,50.0632,656,17.4752,49.7522,3,2.8578,4.23392,0.0768292,146.628,784,94.9096,85.1597,9,4.719,-0.659482,0.00615386,205.02,256,96.0448,45.0313,11,2.9436,-1.44681,0.000369936,40.7546,24,22.704,10.0288,3,0.6138,0,0,0,0,0,0,0,0
FeCuZnZn_6,234.8305339,192.4995942,#VALUE!,185.9620987,1.23945,1.20732,1.1859,-1.06892,0.57026,3.9296,0.0148,0.0036,0.32456,0.0289,-4.55147,-5.7123,-6.56284,-3.45494,-1.2894,3.060093,1.034085,1.034085,1.858907456,2.0114589,1.906864114,91.02048605,136.2528581,113.3624217,-25.72626059,8,12,12,-3.88303,1.28136,58.1349,688,17.6472,48.2512,3,2.6136,4.99744,0.231512,124.458,784,94.9096,87.1392,9,4.719,-0.648375,0.00465744,173.451,256,96.0448,46.4243,11,2.9436,-1.60861,-5.52E-05,32.7804,24,22.704,10.5374,3,0.6138,0,0,0,0,0,0,0,0
NiCuCoZn_7,#VALUE!,192.3079327,186.0644932,174.2051088,1.03552,1.03138,1.19726,-1.06542,0.77464,1.6373,2.631,0.0065,0.31487,0.4111,-2.67655,-2.77841,-6.6897,-3.35704,-2.52182,3.574382,0.637389,0.637389,1.936701185,1.915294576,1.879035898,90.00086314,132.7258553,115.4325037,-29.62111134,10,9,12,-3.4777,1.34601,40.7701,680,18.7136,43.8536,3,2.6136,6.67785,0.364749,125.15,680,89.3712,72.9899,8,3.9204,-5.75704,0.0760443,179.818,240,85.484,50.6786,11,3.0756,2.46175,0.00343208,22.8658,128,23.6672,11.9213,2,0.8712,-1.03998,-0.000163732,20.7533,16,15.136,6.82438,2,0.4092
ZnCuCoCu_6,177.4686056,192.3000562,199.3600262,200.6045133,1.21249,1.11062,0.81427,-0.92269,0.83289,0.0015,2.7209,0.3683,0.57753,0.4841,-5.95026,-3.05891,-1.97619,-3.60913,-2.16805,3.99138,0.945623,0.945623,2.059779471,1.789515287,1.959060099,92.30989415,140.2069989,127.0241346,-4.952442535,12,9,11,-2.89483,1.78497,39.6476,688,18.6792,49.8242,3,2.6664,4.05536,0.608578,132.78,784,94.9096,102.936,9,4.719,-1.11203,0.160715,188.273,264,103.613,50.939,12,3.1482,-0.899863,-0.000219461,19.7728,16,15.136,7.55273,2,0.4092,0,0,0,0,0,0,0,0
NiCuMnZn_3,#VALUE!,192.2449207,196.1017805,173.3938293,0.96762,1.05299,1.19932,-0.9657,0.56602,-1.533,3.731,0.0091,-0.04122,0.0232,-2.51557,-3.73233,-6.8217,-3.6021,-1.43545,1.459101,1.748213,1.459101,1.992137808,1.886755612,1.909601902,89.61634841,119.8820135,109.4752882,-41.11171745,10,7,12,-3.10949,-0.0909767,47.078,664,17.5784,49.4202,3,2.6862,6.13745,0.00868753,124.628,680,89.3712,69.5953,8,3.9204,-4.75484,-0.00188994,178.638,232,77.916,51.1241,10,2.871,1.73944,4.86E-05,40.0415,136,31.2352,15.1773,3,1.0758,-0.94515,-1.48E-05,21.8753,16,15.136,6.7682,2,0.4092
MnCuNiMn_12,#VALUE!,192.2265422,179.5558782,168.2058409,0.96133,0.99862,1.10767,-0.94083,0.54589,3.6532,1.6738,4.67993,0.24383,0.0841,-3.12807,-2.56313,-2.62142,-3.08536,-1.70633,1.876257,1.876212,1.876212,1.91152033,2.073763523,1.922174713,82.13844137,129.6867994,108.1120282,-36.06561009,7,10,7,-2.88611,2.43999,25.6474,624,17.2344,52.241,3,2.9436,5.05579,0.176677,128.998,848,106.743,95.7953,10,5.1546,-2.13843,0.00600309,170.064,200,91.7792,39.0654,11,2.7126,-0.916415,1.22E-05,18.7644,16,15.136,6.65374,2,0.4092,0,0,0,0,0,0,0,0
MnCuCuCo_9,#VALUE!,191.9167332,182.546323,170.7814566,0.94317,0.90498,0.98647,-0.85382,0.57536,3.6036,0.5453,2.6111,0.40794,0.1088,-3.02255,-2.56706,-2.8563,-3.24394,-1.73089,2.186527,0.908562,0.908562,1.967238107,2.030249992,1.843474388,83.32418201,117.6457043,102.603169,-44.35333367,7,11,9,-2.42026,2.75767,27.398,648,18.3352,50.2305,3,2.9238,3.52455,0.300276,122.011,784,94.9096,85.3029,9,4.719,-1.00365,0.0391214,179.424,264,103.613,45.5776,12,3.1482,-0.829665,0,16.5354,16,15.136,6.64875,2,0.4092,0,0,0,0,0,0,0,0
FeCuCoCu_2,372.2229594,191.7198207,180.9867758,194.0460138,0.84192,0.8325,0.81764,-0.70807,0.57637,1.1078,0.8083,-0.3831,-0.23262,-0.0632,-2.48182,-1.85704,-2.51495,-4.06363,-1.52893,0.282995,1.293836,0.282995,1.895792251,1.90238262,1.962478529,88.16957576,132.1781233,112.4481449,-31.61862484,8,9,11,-1.76455,-0.356606,27.8513,656,19.2984,54.4772,3,2.8644,3.54968,0.0707304,175.465,848,106.743,104.249,10,5.1546,-1.59387,-0.000804865,227.438,200,91.7792,41.4847,11,2.7126,-0.692648,-3.02E-05,27.0919,16,15.136,7.10598,2,0.4092,0,0,0,0,0,0,0,0
MnCuCoCo_11,253.3954459,191.6069241,177.1325415,167.1057563,0.95393,0.9707,0.95035,-0.86094,0.56337,3.6065,2.6515,2.5595,0.37124,0.0584,-3.32127,-2.88009,-2.93156,-3.23972,-1.84122,2.151559,1.287904,1.287904,1.898687823,2.253597359,1.824341753,78.77108978,127.8475334,97.38175046,-36.29040414,7,9,9,-2.47519,3.27341,29.5881,632,18.2664,47.4696,3,3.0426,4.52273,0.298302,144.884,848,106.743,87.0082,10,5.1546,-1.94981,0.00283627,188.502,200,91.7792,35.4232,11,2.7126,-0.838917,1.11E-05,21.1804,16,15.136,6.04806,2,0.4092,0,0,0,0,0,0,0,0
ZnCuNiNi_6,#VALUE!,191.2551071,167.8776533,155.2910054,1.20283,1.08221,0.97717,-1.00027,0.81048,-0.0055,1.661,1.5654,0.47419,0.4669,-5.64328,-2.54091,-2.49045,-3.27653,-2.00688,3.867836,0.980353,0.980353,2.016829336,1.920825637,1.837872369,91.42174725,140.5297938,127.6090754,-4.791845916,12,10,10,-3.26309,1.52732,34.9758,688,18.8168,49.5027,3,2.442,4.42855,0.488686,116.354,784,94.9096,102.693,9,4.719,-1.19216,0.130189,166.267,264,103.613,50.8027,12,3.1482,-0.973843,-0.000170708,16.8913,16,15.136,7.55295,2,0.4092,0,0,0,0,0,0,0,0
CoCuFeFe_13,#VALUE!,191.1710911,195.7289595,189.249225,0.97471,1.03349,1.01936,-0.90781,0.56911,2.6508,3.7967,3.6576,0.50609,0.0954,-3.13859,-4.57695,-3.77101,-3.56079,-1.90282,3.537719,0.714323,0.714323,2.016982721,2.00850054,1.854209237,80.22275014,124.7693551,103.5356448,-41.4380882,9,8,8,-2.74845,5.11409,40.9012,632,19.0576,54.5826,3,2.9964,4.8511,0.695272,165.645,848,106.743,99.0679,10,5.1546,-2.04183,0.00788994,215.561,200,91.7792,39.0659,11,2.7126,-0.884924,-0.000247984,25.0916,16,15.136,6.73107,2,0.4092,0,0,0,0,0,0,0,0
CoCuMnFe_12,#VALUE!,191.1632146,#VALUE!,201.5208129,0.94684,0.97495,0.97671,-0.87167,0.57327,2.6075,3.6369,3.6073,0.3139,0.0373,-3.0143,-3.7518,-3.73714,-3.74407,-1.68587,1.621533,1.23661,1.23661,2.055597981,1.919667427,1.869537334,84.81412659,108.5395311,101.5155777,-51.06618708,9,7,8,-2.52654,3.09245,39.3249,624,18.0944,50.1369,3,3.0558,5.34027,0.248031,138.992,680,89.3712,67.3818,8,3.9204,-4.28841,0.0109331,198.72,232,77.916,49.7353,10,2.871,1.56898,0.00299461,44.5064,136,31.2352,14.9157,3,1.0758,-0.854115,-3.14E-05,24.8578,16,15.136,6.61466,2,0.4092
MnCuZnFe_9,#VALUE!,191.0240631,187.9180964,198.2494397,1.02469,1.18821,0.99357,-0.96684,0.59743,3.6717,0.0232,3.5814,0.25686,0.0483,-3.74932,-6.25233,-3.65664,-3.81555,-2.10012,2.160931,1.344456,1.344456,1.917279074,2.037319675,1.86737577,89.60906503,129.1209233,105.1465481,-33.54184397,7,12,8,-3.10014,1.86899,52.1139,648,17.3032,50.6447,3,2.871,4.24766,0.109543,155.934,784,94.9096,83.5941,9,4.719,-0.622548,0.0103874,214.911,256,96.0448,45.9416,11,2.9436,-1.45975,2.05E-05,40.6089,24,22.704,10.3239,3,0.6138,0,0,0,0,0,0,0,0
NiCuZnMn_3,165.9374087,190.9479236,183.9588421,172.4118922,1.02629,1.22659,1.12268,-1.09602,0.78303,-1.6104,0.0126,4.65505,-0.01293,-0.4062,-2.28542,-5.86281,-2.61482,-3.06863,-2.066,1.069075,1.969325,1.069075,1.946716267,1.949924783,1.910556805,90.0401208,144.0202692,122.2651535,-12.33388254,10,12,7,-3.69968,-0.0395302,33.0278,664,17.5784,48.5207,3,2.6862,6.95322,0.010483,106.105,680,89.3712,80.0252,8,3.9204,-5.91933,0.00289283,153.026,240,85.484,55.2391,11,3.0756,2.5311,0.000131627,18.8785,128,23.6672,12.8457,2,0.8712,-1.06653,-5.82E-06,16.925,16,15.136,7.35599,2,0.4092
FeCuCoZn_9,227.0249218,190.7903936,178.7367222,174.5963084,1.13962,0.94391,1.18334,-0.98842,0.54209,3.8563,2.6561,0.0071,0.3651,0.0826,-4.27136,-2.95607,-6.52586,-3.42668,-1.56805,3.438591,0.935356,0.935356,1.931233266,2.001083762,1.890522268,80.00596956,130.6589584,107.2329892,-36.8835188,8,9,12,-3.22904,2.38027,47.1281,664,18.4384,55.0111,3,2.7984,5.44152,0.406112,143.385,848,106.743,101.588,10,5.1546,-2.22364,0.00136547,189.001,200,91.7792,40.1706,11,2.7126,-0.965835,-0.000230013,21.7196,16,15.136,6.88215,2,0.4092,0,0,0,0,0,0,0,0
ZnCuCuMn_4,199.7302218,190.1602735,161.1353688,147.1834608,1.19919,0.92774,1.12496,-1.04361,0.77229,0.0213,-0.5319,4.58677,-0.03495,-0.4033,-5.79194,-2.46388,-2.65541,-2.94274,-2.3856,0.900973,2.108296,0.900973,1.979730037,1.939926712,1.891007506,86.8753869,129.4748179,119.0989572,-33.82553084,12,11,7,-3.3937,-0.142462,32.1089,672,17.544,47.6475,3,2.739,4.59156,0.0274861,110.507,784,94.9096,92.9182,9,4.719,-1.26906,0.00891609,158.352,264,103.613,46.3177,12,3.1482,-1.01794,-1.43E-05,16.3069,16,15.136,6.8763,2,0.4092,0,0,0,0,0,0,0,0
NiCuMnNi_9,219.5002383,190.136644,205.5903382,170.7683291,1.00302,1.0654,0.82811,-0.90806,0.70354,1.6506,3.7368,1.3331,0.318,0.2959,-2.37699,-2.961,-1.95524,-3.09269,-2.03894,2.487796,0.834406,0.834406,1.970790176,1.915864378,1.922612848,92.10585189,126.1027286,116.5304966,-33.58881026,10,7,10,-2.63022,2.13712,22.5557,648,18.4728,48.0717,3,2.6994,5.52522,0.276402,100.096,680,89.3712,74.5556,8,3.9204,-4.45648,0.0258598,139.266,232,77.916,52.6439,10,2.871,1.62644,0.00366972,32.0956,136,31.2352,15.6523,3,1.0758,-0.889517,-0.00011448,17.2935,16,15.136,6.96755,2,0.4092
ZnCuCoNi_7,#VALUE!,190.11564,143.919964,162.1146804,1.19812,1.04938,0.992,-1.04121,0.80337,0.002,2.6516,1.6028,0.36162,0.4443,-6.15593,-2.80513,-3.10236,-3.2474,-2.56297,3.791252,0.707537,0.707537,1.988710671,1.898463429,1.878744509,88.14905006,130.1029702,123.0529399,-31.19920381,12,9,10,-3.373,1.5392,39.1748,680,18.7136,45.1072,3,2.6136,4.5553,0.402237,131.069,784,94.9096,91.5729,9,4.719,-1.25175,0.0976302,185.831,264,103.613,46.0584,12,3.1482,-1.01466,-0.000137416,19.6217,16,15.136,6.85767,2,0.4092,0,0,0,0,0,0,0,0
NiCuCoCu_8,173.4515903,189.942357,192.4365822,198.7456592,1.02021,1.0683,0.85681,-0.8794,0.78979,1.6475,2.697,0.4411,0.62095,0.4283,-2.5237,-2.9303,-2.4073,-3.41382,-2.2068,3.948128,0.625601,0.625601,1.93704961,1.873585751,1.929449757,90.59145565,131.3843799,115.3410804,-30.48813787,10,9,11,-2.59011,2.97162,26.8371,672,19.5736,42.9767,3,2.6796,5.40002,0.842424,117.393,680,89.3712,72.832,8,3.9204,-4.75492,0.140465,167.033,240,85.484,50.5122,11,3.0756,2.03176,0.00688634,21.0087,128,23.6672,11.8765,2,0.8712,-0.86008,-0.000310475,18.8992,16,15.136,6.7849,2,0.4092
CoCuNiZn_7,#VALUE!,189.674556,173.8296623,174.7433364,1.08234,1.05301,1.18022,-1.0642,0.6996,2.7204,1.632,0.0001,0.3249,0.296,-3.11104,-2.6941,-6.56074,-3.18299,-1.9129,3.356944,0.836995,0.836995,1.961538471,1.91022618,1.877174096,93.5152528,134.8692526,118.5669429,-23.60270876,9,10,12,-3.52843,1.41413,39.3605,680,18.7136,43.8802,3,2.6136,6.66408,0.377141,117.855,680,89.3712,73.6587,8,3.9204,-5.69296,0.0495765,169.91,240,85.484,51.6244,11,3.0756,2.46119,0.00312554,21.5031,128,23.6672,12.0449,2,0.8712,-1.0364,-0.000139707,19.4647,16,15.136,6.90331,2,0.4092
MnCuMnNi_2,#VALUE!,189.616795,203.8837631,#VALUE!,0.98501,0.97118,0.63475,-0.79923,0.59326,-3.6046,3.5804,1.0649,0.05202,-0.0867,-3.93974,-3.77348,-1.66627,-3.95953,-2.30872,1.810359,0.919341,0.919341,1.89118653,1.955906089,1.94967532,89.42379919,110.486293,97.12770916,-44.86715053,7,7,10,-2.07076,0.0541372,37.1384,624,17.2344,53.1484,3,2.9436,3.17775,-0.00481705,172.268,784,94.9096,84.7842,9,4.719,-0.541598,-0.000175828,235.046,256,96.0448,45.8723,11,2.9436,-1.20415,0.000176348,49.6178,24,22.704,10.1633,3,0.6138,0,0,0,0,0,0,0,0
FeCuFeZn_10,255.175535,189.569536,193.5235393,169.4949615,1.09162,1.03964,1.1853,-0.9985,0.54254,3.7917,3.7774,0.0139,0.34093,0.0765,-3.78957,-3.99574,-6.65453,-3.38226,-1.6248,3.357313,1.42512,1.42512,1.964609035,1.997688282,1.887778525,78.56595017,127.3551683,108.9036674,-40.35163457,8,8,12,-3.31159,2.58527,48.8393,656,18.2664,56.5975,3,2.8116,5.52891,0.362027,145.399,848,106.743,102.129,10,5.1546,-2.23962,0.00500144,190.9,200,91.7792,40.2338,11,2.7126,-0.974706,-0.000180693,22.0745,16,15.136,6.88593,2,0.4092,0,0,0,0,0,0,0,0
MnCuCoZn_8,#VALUE!,189.417257,167.8986573,160.9122013,0.95793,0.98898,1.17684,-0.97031,0.55101,3.5961,2.6596,0.0109,0.15522,0.0479,-3.2619,-2.80006,-6.68404,-3.02906,-1.86284,2.109758,1.375399,1.375399,1.877030078,2.210426695,1.863483315,80.00147323,127.2563058,101.6142714,-36.97745728,7,9,12,-3.03101,0.972702,38.6084,656,17.4752,50.0706,3,2.8578,5.23669,0.0880128,134.924,848,106.743,90.1019,10,5.1546,-2.20286,0.00174002,175.934,200,91.7792,36.7039,11,2.7126,-0.944345,1.71E-05,19.5269,16,15.136,6.24866,2,0.4092,0,0,0,0,0,0,0,0
ZnCuNiCu_5,163.5219485,189.412006,173.3386938,189.732317,1.20502,1.05472,0.91059,-0.98538,0.79647,-0.0028,1.6607,0.5143,0.45718,0.4431,-5.44785,-2.40522,-2.54621,-2.83843,-2.01728,3.923753,0.918368,0.918368,1.993621564,1.893160779,1.881411835,90.82267896,131.2343198,121.9972062,-28.1597263,12,10,11,-3.12398,0.993086,29.5176,696,18.7824,45.8186,3,2.4948,4.2994,0.507598,98.9814,784,94.9096,92.7604,9,4.719,-1.18402,0.119173,141.664,264,103.613,46.4142,12,3.1482,-0.962371,-0.0001783,14.1216,16,15.136,6.88215,2,0.4092,0,0,0,0,0,0,0,0
MnCuCoMn_13,252.6655568,189.396253,187.9417259,156.291321,0.95766,0.98813,1.10229,-0.9254,0.56215,3.6374,2.6702,4.66563,0.25683,0.0849,-3.26417,-2.83614,-2.77929,-3.07192,-1.91941,1.918559,1.269614,1.269614,1.877060044,2.209863074,1.915285265,80.57616814,133.0441563,104.0428956,-33.06740621,7,9,7,-2.82069,2.81825,27.2774,616,17.1312,49.2339,3,3.1152,4.95562,0.191523,137.1,848,106.743,90.7412,10,5.1546,-2.09199,0.00619474,178.128,200,91.7792,36.8746,11,2.7126,-0.899285,5.14E-06,20.0383,16,15.136,6.30552,2,0.4092,0,0,0,0,0,0,0,0
CoCuZnCo_8,153.2483662,189.343743,169.691874,171.5192221,1.0764,1.2255,0.97401,-1.01911,0.72133,2.7016,-0.008,2.5866,0.4124,0.3229,-3.00317,-6.1964,-3.018,-3.31021,-1.96267,3.619793,0.94779,0.94779,1.998058727,1.957961417,1.827398315,89.83457799,134.5176181,115.4611835,-28.41113891,9,12,9,-3.33851,2.17755,40.4427,672,18.6104,45.7138,3,2.7852,6.3896,0.471076,121.496,680,89.3712,73.9298,8,3.9204,-5.45328,0.0638684,174.499,240,85.484,51.8176,11,3.0756,2.35495,0.00426422,21.6654,128,23.6672,12.0137,2,0.8712,-0.991349,-0.000160836,19.549,16,15.136,6.88377,2,0.4092
FeCuMnNi_11,223.9898436,189.2991095,199.8641223,168.5891639,1.16846,1.04809,0.74013,-0.89357,0.58809,3.859,3.7255,1.2239,0.3681,0.0743,-4.35039,-3.76415,-2.00618,-3.90535,-1.88438,2.00756,0.287073,0.287073,1.942564047,1.939825691,1.928362088,91.0862055,121.4737807,112.0596262,-38.24937415,8,7,10,-2.642,3.24237,39.525,632,18.1976,48.6268,3,2.8842,3.75278,0.288745,165.797,784,94.9096,87.6988,9,4.719,-0.569463,0.0135019,226.765,256,96.0448,45.9622,11,2.9436,-1.33977,0.000949698,47.7554,24,22.704,10.2229,3,0.6138,0,0,0,0,0,0,0,0
